0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318
434000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
denomin 9.653441451877595e-05 0.00019179133103183735 0.00047460844803037496 8.608074373762589e-05 0.00015566625155666251
ltho 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
afg 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0018076956184901437 0.00023349937733499379
film 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0007747266936386331 0.00046699875466998757
contend 0.0001930688290375519 0.00019179133103183735 9.492168960607498e-05 0.00043040371868812945 7.783312577833126e-05
nelson 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00023349937733499379
execut 0.0009653441451877594 0.0011507479861910242 0.0012339819648789748 0.009038478092450718 0.003424657534246575
fiveyear 0.0003861376580751038 0.0004794783275795934 9.492168960607498e-05 0.0006886459499010071 0.00046699875466998757
cellular 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.0005448318804483188
1022 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 8.608074373762589e-05 0.00038916562889165627
441 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 8.608074373762589e-05 0.0009339975093399751
largescal 9.653441451877595e-05 0.00028768699654775604 0.00028476506881822496 8.608074373762589e-05 7.783312577833126e-05
nato 0.0007722753161502076 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
vehicl 0.0001930688290375519 0.00019179133103183735 0.00018984337921214997 0.0006025652061633813 0.0006226650062266501
therapi 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 7.783312577833126e-05
stake 0.0007722753161502076 9.589566551591868e-05 9.492168960607498e-05 0.028148403202203666 0.003035491905354919
340 0.0002896032435563278 9.589566551591868e-05 0.00018984337921214997 0.0006025652061633813 0.0005448318804483188
clearanc 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.0011190496685891365 7.783312577833126e-05
1073 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
marin 0.0007722753161502076 9.589566551591868e-05 0.00028476506881822496 0.0010329689248515107 0.00046699875466998757
branch 9.653441451877595e-05 0.00028768699654775604 0.000664451827242525 0.002496341568391151 0.0007004981320049813
ferruzzi 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0007747266936386331 7.783312577833126e-05
ltbaell 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00015566625155666251
tea 9.653441451877595e-05 0.0003835826620636747 0.00018984337921214997 8.608074373762589e-05 0.00038916562889165627
367000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00038916562889165627
500000 0.0006757409016314316 0.0016302263137706176 9.492168960607498e-05 0.0015494533872772661 0.0010896637608966376
coupl 0.0007722753161502076 0.0003835826620636747 0.000664451827242525 0.00034432297495050356 0.00031133250311332503
hold 0.0026064291920069507 0.0011507479861910242 0.005695301376364499 0.02281139709047086 0.0063823163138231635
reg 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00038916562889165627
1987 0.004150979824307365 0.007096279248177982 0.0029425723777883246 0.006542136524059568 0.027942092154420922
estat 0.0002896032435563278 0.00019179133103183735 0.00037968675842429994 0.003271068262029784 0.0031911581569115817
agenc 0.0038613765807510377 0.0023014959723820483 0.0016136687233032749 0.0026685030558664027 0.0007783312577833125
row 0.0005792064871126556 0.0003835826620636747 0.00028476506881822496 0.001635534131014892 0.00023349937733499379
735 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
lira 9.653441451877595e-05 9.589566551591868e-05 0.00047460844803037496 8.608074373762589e-05 7.783312577833126e-05
expediti 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 0.00015566625155666251
yearago 0.0009653441451877594 0.0004794783275795934 0.00018984337921214997 0.00017216148747525178 0.004436488169364882
invit 0.0002896032435563278 0.00028768699654775604 0.0018984337921214998 0.00043040371868812945 0.00023349937733499379
17 0.0017376194613379669 0.0013425393172228615 0.0011390602752728999 0.004562279418094172 0.013465130759651308
okeef 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 7.783312577833126e-05
delist 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 0.00015566625155666251
sevenday 9.653441451877595e-05 9.589566551591868e-05 0.0008542952064546749 8.608074373762589e-05 7.783312577833126e-05
62000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
522 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00025824223121287767 0.00023349937733499379
call 0.0034752389226759338 0.0023014959723820483 0.0054105363075462745 0.006197813549109065 0.001478829389788294
cut 0.004537117482382469 0.0029727656309934793 0.007688656858092074 0.003271068262029784 0.005059153175591532
slow 0.0008688097306689834 0.0015343306482546988 0.00208827717133365 0.00034432297495050356 0.0007004981320049813
ltmdxr 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00023349937733499379
edouard 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 0.00034432297495050356 7.783312577833126e-05
oklahoma 0.0005792064871126556 0.0003835826620636747 9.492168960607498e-05 0.00043040371868812945 0.00015566625155666251
envis 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 0.00017216148747525178 7.783312577833126e-05
taxabl 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00046699875466998757
governmentown 9.653441451877595e-05 0.00019179133103183735 0.00028476506881822496 0.00017216148747525178 0.00015566625155666251
armtek 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 7.783312577833126e-05
ltroyal 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.0005448318804483188
581 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00038916562889165627
purol 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0018937763622277697 7.783312577833126e-05
1057 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
evan 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
donaldson 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.0006025652061633813 7.783312577833126e-05
promot 0.0004826720725938797 0.0007671653241273494 0.0008542952064546749 0.00017216148747525178 0.00031133250311332503
72000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0007004981320049813
giorgio 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00031133250311332503
726000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
13875 9.653441451877595e-05 0.0003835826620636747 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
monthli 0.0009653441451877594 0.0008630609896432681 0.0007593735168485999 0.00025824223121287767 0.0014009962640099626
microchip 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.00034432297495050356 7.783312577833126e-05
preserv 0.0002896032435563278 0.00028768699654775604 0.000664451827242525 0.00043040371868812945 7.783312577833126e-05
passeng 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 0.0005448318804483188
assist 0.0015445506323004152 0.0010548523206751054 0.0083531086853346 0.0008608074373762589 0.00015566625155666251
philip 0.0001930688290375519 9.589566551591868e-05 0.00047460844803037496 0.0008608074373762589 0.00046699875466998757
minn 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 7.783312577833126e-05
neg 0.0003861376580751038 0.0008630609896432681 0.0012339819648789748 0.00017216148747525178 0.001556662515566625
watch 0.0001930688290375519 0.00028768699654775604 0.0017085904129093498 0.00034432297495050356 0.00015566625155666251
parliament 0.0008688097306689834 0.0003835826620636747 0.0018984337921214998 0.0005164844624257553 7.783312577833126e-05
395 0.0001930688290375519 9.589566551591868e-05 0.00018984337921214997 0.00017216148747525178 0.0005448318804483188
1400 0.0002896032435563278 0.00028768699654775604 0.00018984337921214997 0.00017216148747525178 0.00038916562889165627
pl480 9.653441451877595e-05 0.0005753739930955121 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
renov 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00034432297495050356 7.783312577833126e-05
guess 9.653441451877595e-05 0.0007671653241273494 0.00028476506881822496 0.00017216148747525178 0.00015566625155666251
fail 0.0004826720725938797 0.0008630609896432681 0.00132890365448505 0.002410260824653525 0.0005448318804483188
yuan 9.653441451877595e-05 0.0003835826620636747 0.00018984337921214997 8.608074373762589e-05 7.783312577833126e-05
summit 9.653441451877595e-05 9.589566551591868e-05 0.0008542952064546749 0.00017216148747525178 0.00015566625155666251
deficit 0.0008688097306689834 0.0004794783275795934 0.007593735168485999 0.0005164844624257553 0.0005448318804483188
offer 0.0026064291920069507 0.006712696586114308 0.0044613194114855245 0.03400189377636223 0.004747820672478207
atlant 0.0004826720725938797 9.589566551591868e-05 9.492168960607498e-05 0.0012051304123267626 0.0011674968866749688
449000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
cloud 0.0001930688290375519 0.00019179133103183735 0.00018984337921214997 0.00034432297495050356 0.00023349937733499379
percent 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
launch 0.0007722753161502076 0.0004794783275795934 0.000664451827242525 0.0019798571059653955 0.0008561643835616438
fujian 9.653441451877595e-05 0.00028768699654775604 0.00018984337921214997 8.608074373762589e-05 0.00015566625155666251
sl 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00015566625155666251
328 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 0.0007783312577833125
caspar 0.0004826720725938797 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
zenith 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
roy 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00046699875466998757
link 0.0013514818032628632 0.0003835826620636747 0.0007593735168485999 0.0012912111560643884 0.00038916562889165627
banqu 0.0001930688290375519 9.589566551591868e-05 0.00028476506881822496 0.00043040371868812945 0.00015566625155666251
focuss 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 0.00025824223121287767 7.783312577833126e-05
nevada 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0007747266936386331 0.00015566625155666251
uss 0.0001930688290375519 9.589566551591868e-05 0.00018984337921214997 0.00025824223121287767 7.783312577833126e-05
telecommun 0.0001930688290375519 9.589566551591868e-05 0.00037968675842429994 0.002410260824653525 0.0013231631382316315
foothold 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 7.783312577833126e-05
oper 0.004247514238826141 0.0028768699654775605 0.0045562411010915994 0.019798571059653956 0.04685554171855542
22 0.0024133603629693987 0.0010548523206751054 0.003986710963455149 0.002410260824653525 0.012141967621419676
717 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
962 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00015566625155666251
attack 0.0018341538758567429 0.0003835826620636747 0.00047460844803037496 0.00034432297495050356 0.00015566625155666251
onshor 0.0006757409016314316 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
midjanuari 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 0.00017216148747525178 0.00015566625155666251
gener 0.00357177333719471 0.0038358266206367474 0.0025628856193640245 0.009038478092450718 0.00801681195516812
la 0.0004826720725938797 0.0006712696586114307 9.492168960607498e-05 0.0007747266936386331 0.00031133250311332503
licenc 0.0003861376580751038 0.0016302263137706176 0.00028476506881822496 8.608074373762589e-05 0.00015566625155666251
14840 9.653441451877595e-05 9.589566551591868e-05 0.0007593735168485999 8.608074373762589e-05 7.783312577833126e-05
smoke 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 7.783312577833126e-05
moe 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
straight 0.0001930688290375519 0.00019179133103183735 9.492168960607498e-05 0.00017216148747525178 0.00023349937733499379
swing 0.0005792064871126556 0.00019179133103183735 0.0005695301376364499 8.608074373762589e-05 0.00015566625155666251
usin 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00015566625155666251
processor 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00017216148747525178 0.00023349937733499379
januarymarch 9.653441451877595e-05 0.00028768699654775604 9.492168960607498e-05 8.608074373762589e-05 0.00015566625155666251
61 0.0002896032435563278 0.0003835826620636747 9.492168960607498e-05 0.0006886459499010071 0.002801992528019925
lennar 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00015566625155666251
conceiv 9.653441451877595e-05 0.00028768699654775604 9.492168960607498e-05 0.00017216148747525178 7.783312577833126e-05
super 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00038916562889165627
470 0.0002896032435563278 0.00019179133103183735 9.492168960607498e-05 8.608074373762589e-05 0.00046699875466998757
chemic 0.0005792064871126556 0.00019179133103183735 0.00028476506881822496 0.004045794955668417 0.0025684931506849314
279 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00043040371868812945 0.0007004981320049813
counter 0.0001930688290375519 0.00019179133103183735 0.00037968675842429994 0.0006886459499010071 0.00015566625155666251
peopl 0.0011584129742253113 0.0015343306482546988 0.0015187470336971997 0.002582422312128777 0.0007783312577833125
5600000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00038916562889165627
2287179 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
conting 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.0015494533872772661 0.0007004981320049813
245000 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
hecla 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 7.783312577833126e-05
sandoz 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00023349937733499379
ongo 0.0001930688290375519 0.00019179133103183735 0.00018984337921214997 0.0005164844624257553 0.0009339975093399751
wtc 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 7.783312577833126e-05
marriott 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 7.783312577833126e-05
administ 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00023349937733499379
far 0.0024133603629693987 0.0015343306482546988 0.006074988134788799 0.0017216148747525178 0.0017123287671232876
complement 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 0.0006025652061633813 0.00015566625155666251
sampl 0.0001930688290375519 0.00028768699654775604 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
august 0.0007722753161502076 0.0016302263137706176 0.00037968675842429994 0.0011190496685891365 0.0028798256537982563
ltffmc 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 0.00015566625155666251
gestur 9.653441451877595e-05 0.00019179133103183735 0.00028476506881822496 8.608074373762589e-05 0.00023349937733499379
497 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.00017216148747525178 0.00038916562889165627
triton 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00015566625155666251
talk 0.0019306882903755188 0.0030686612965093976 0.004081632653061225 0.009468881811138849 0.0010896637608966376
268000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00038916562889165627
desper 0.0001930688290375519 0.00019179133103183735 0.0005695301376364499 8.608074373762589e-05 7.783312577833126e-05
valid 0.0002896032435563278 0.0003835826620636747 0.00028476506881822496 0.0006025652061633813 0.00015566625155666251
ireland 9.653441451877595e-05 0.0005753739930955121 9.492168960607498e-05 0.00043040371868812945 0.00015566625155666251
viacom 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0009468881811138849 0.00015566625155666251
3712 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00038916562889165627
direct 0.0009653441451877594 0.0008630609896432681 0.0024679639297579496 0.0017216148747525178 0.0017123287671232876
usdanoaa 9.653441451877595e-05 0.0005753739930955121 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
nwa 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
10716 9.653441451877595e-05 9.589566551591868e-05 0.0007593735168485999 8.608074373762589e-05 7.783312577833126e-05
dalton 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
wast 0.0001930688290375519 0.00028768699654775604 9.492168960607498e-05 0.0019798571059653955 0.0007783312577833125
ozal 0.0003861376580751038 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
3750 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
ltmmwgf 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 0.00015566625155666251
chicago 0.0002896032435563278 0.0013425393172228615 0.000664451827242525 0.0020659378497030214 0.0007004981320049813
french 0.0005792064871126556 0.0028768699654775605 0.0018984337921214998 0.0027545837996040285 0.0008561643835616438
worri 9.653441451877595e-05 0.0004794783275795934 0.0014238253440911248 0.00025824223121287767 0.00023349937733499379
albani 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 7.783312577833126e-05
client 0.0004826720725938797 9.589566551591868e-05 0.0005695301376364499 0.0009468881811138849 0.0005448318804483188
367 0.0001930688290375519 9.589566551591868e-05 0.00018984337921214997 8.608074373762589e-05 0.0006226650062266501
vanguard 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
make 0.003764842166232262 0.005466052934407365 0.0055054579971523495 0.018076956184901436 0.009106475716064757
wisconsin 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 0.00023349937733499379
dr 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 0.00031133250311332503
bpd 0.0076262187469833 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
turner 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00023349937733499379
ltwal 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 7.783312577833126e-05
352 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.00017216148747525178 0.0005448318804483188
belgium 0.0001930688290375519 0.0005753739930955121 0.0005695301376364499 0.0006025652061633813 7.783312577833126e-05
exact 0.0001930688290375519 0.0003835826620636747 0.00018984337921214997 0.0005164844624257553 0.0005448318804483188
year 0.011584129742253113 0.016781741465285768 0.012055054579971523 0.020401136265817337 0.1100560398505604
nowruz 0.0003861376580751038 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
610000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00031133250311332503
lusinchi 0.0003861376580751038 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
glenn 9.653441451877595e-05 0.0003835826620636747 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
crew 0.0001930688290375519 0.00019179133103183735 9.492168960607498e-05 0.00017216148747525178 7.783312577833126e-05
ltgld 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 7.783312577833126e-05
ltcb 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 0.00023349937733499379
ltgti 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
uproar 9.653441451877595e-05 9.589566551591868e-05 0.00037968675842429994 8.608074373762589e-05 7.783312577833126e-05
celanes 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00031133250311332503
yesterday 0.0034752389226759338 0.0029727656309934793 0.006739439962031324 0.007058620986485323 0.002101494396014944
191000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
ltchl 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00015566625155666251
827 0.0001930688290375519 0.00019179133103183735 0.00018984337921214997 8.608074373762589e-05 0.00023349937733499379
rumor 0.0002896032435563278 0.0011507479861910242 0.00037968675842429994 0.0015494533872772661 0.00015566625155666251
threeforon 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0010118306351183063
1038 9.653441451877595e-05 9.589566551591868e-05 0.0007593735168485999 8.608074373762589e-05 0.00031133250311332503
190 0.0002896032435563278 0.00019179133103183735 0.00047460844803037496 0.00034432297495050356 0.001478829389788294
jovanovich 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0008608074373762589 0.00015566625155666251
rexnord 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0009468881811138849 0.00015566625155666251
184000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
em 9.653441451877595e-05 9.589566551591868e-05 0.00132890365448505 0.00025824223121287767 7.783312577833126e-05
ltsiegf 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 0.00015566625155666251
19000 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00031133250311332503
lifetim 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 7.783312577833126e-05
techniqu 0.0003861376580751038 0.00028768699654775604 9.492168960607498e-05 8.608074373762589e-05 0.00015566625155666251
90 0.0001930688290375519 0.0013425393172228615 0.0007593735168485999 0.0019798571059653955 0.003424657534246575
stenholm 9.653441451877595e-05 0.0003835826620636747 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
72 0.0003861376580751038 0.0006712696586114307 0.00028476506881822496 0.0009468881811138849 0.003346824408468244
forth 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00023349937733499379
threefortwo 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.004592154420921544
farmerown 9.653441451877595e-05 0.0003835826620636747 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
ltdbkgf 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.00034432297495050356 0.00031133250311332503
cover 0.0012549473887440872 0.004890678941311853 0.0009492168960607499 0.0018076956184901437 0.002101494396014944
2240 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
ltpir 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00023349937733499379
similar 0.0012549473887440872 0.0010548523206751054 0.0011390602752728999 0.0008608074373762589 0.001478829389788294
ef 0.0001930688290375519 0.00028768699654775604 9.492168960607498e-05 0.0021520185934406472 7.783312577833126e-05
598 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00038916562889165627
hisham 0.0009653441451877594 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
dismiss 9.653441451877595e-05 9.589566551591868e-05 0.00047460844803037496 0.0012912111560643884 0.00031133250311332503
beverag 9.653441451877595e-05 0.0003835826620636747 9.492168960607498e-05 0.0005164844624257553 0.00038916562889165627
southeastern 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.0005164844624257553 0.00015566625155666251
devalu 0.0004826720725938797 0.00019179133103183735 0.0012339819648789748 8.608074373762589e-05 7.783312577833126e-05
hotel 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.0019798571059653955 0.0010896637608966376
213000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
qualiti 0.0004826720725938797 0.0008630609896432681 0.00028476506881822496 0.00043040371868812945 0.00046699875466998757
381 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.0009339975093399751
402 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00017216148747525178 0.00031133250311332503
mani 0.0017376194613379669 0.0028768699654775605 0.0036070242050308494 0.001635534131014892 0.0012453300124533001
centuri 0.0004826720725938797 0.0003835826620636747 9.492168960607498e-05 0.00034432297495050356 0.00031133250311332503
fit 0.0004826720725938797 9.589566551591868e-05 0.00037968675842429994 0.0012051304123267626 7.783312577833126e-05
563 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
oversea 0.0009653441451877594 0.0003835826620636747 0.0016136687233032749 0.0015494533872772661 0.0011674968866749688
1525 0.0002896032435563278 0.00019179133103183735 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
pictur 0.0001930688290375519 9.589566551591868e-05 0.0005695301376364499 0.0007747266936386331 0.00038916562889165627
596 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
kuwait 0.0026064291920069507 9.589566551591868e-05 0.0007593735168485999 0.00017216148747525178 7.783312577833126e-05
677 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 8.608074373762589e-05 0.00031133250311332503
qtr 0.0003861376580751038 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.09526774595267747
sour 0.0013514818032628632 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
amstutz 9.653441451877595e-05 0.0009589566551591868 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
bsn 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00023349937733499379
406 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00046699875466998757
weaker 0.0002896032435563278 0.00019179133103183735 0.0008542952064546749 0.00017216148747525178 0.00031133250311332503
94000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
mull 9.653441451877595e-05 0.0003835826620636747 0.00018984337921214997 0.0011190496685891365 0.00015566625155666251
136 9.653441451877595e-05 0.00028768699654775604 0.000664451827242525 0.0006886459499010071 0.002412826899128269
outcom 0.0002896032435563278 0.0003835826620636747 0.00037968675842429994 0.0005164844624257553 0.00046699875466998757
